Date;Australian dollar   (AUD)                     ;Chilean peso   (CLP)                     ;Deutsche mark   (DEM)                     ;Euro   (EUR)                     ;Norwegian krone   (NOK)                     ;South African rand   (ZAR)                     ;U.S. dollar   (USD)                     
21-Mar-2007;0,531051;0,00123552;0,448972959;0,879987;0,107381;;0,661993
22-Mar-2007;0,532431;0,00123281;0,449917347;0,881838;0,107962;0,0918641;0,660503
23-Mar-2007;0,53296;0,00123575;0,449833163;0,881673;0,108648;0,0918208;0,661569
26-Mar-2007;0,533261;0,00123317;0,44855;0,879158;0,108178;0,0918593;0,662765
27-Mar-2007;0,535064;0,00122823;0,450385714;0,882756;0,10862;0,0911632;0,661389
28-Mar-2007;0,531896;0,00122472;0,450034184;0,882067;0,108449;0,0903999;0,660823
29-Mar-2007;0,533294;0,00122203;0,450177041;0,882347;0,108905;0,0903397;0,660835
30-Mar-2007;0,534371;0,00122767;0,449937755;0,881878;0,108618;0,0910199;0,66217
2-apr-07;0,537555;0,00122488;0,45039898;0,882782;0,108204;;0,660468
3-apr-07;0,538138;0,00122437;0,450341327;0,882669;0,108038;0,0915206;0,660779
4-apr-07;0,536925;0,00122939;0,450451531;0,882885;0,107908;0,0921586;0,661238
5-apr-07;0,539881;0,0012298;0,451033163;0,884025;;0,0926492;0,661052
6-apr-07;;;0;;;;0,66129
9-apr-07;;0,00123262;0;;;;0,661681
10-apr-07;0,543576;0,00123306;0,452265306;0,88644;0,109357;0,0926004;0,660241
11-apr-07;0,544168;0,0012338;0,451829082;0,885585;0,109425;0,0926963;0,659998
12-apr-07;0,543825;0,00123792;0,453138265;0,888151;0,109804;0,0919808;0,659502
13-apr-07;0,546898;0,00123378;0,453607143;0,88907;0,109782;0,0913787;0,657013
16-apr-07;0,546433;0,00123523;0,454315816;0,890459;0,110035;0,0922985;0,657165
17-apr-07;0,546832;0,00123846;0,454177041;0,890187;0,110185;0,0927984;0,657013
18-apr-07;0,547866;0,00123773;0,453795408;0,889439;0,109673;;0,655107
19-apr-07;0,545369;0,00123809;0,454755102;0,89132;0,109937;0,092496;0,655334
20-apr-07;0,546738;0,00123628;0,454970918;0,891743;0,109989;0,0936291;0,655404
23-apr-07;;0,00124199;0,454006633;0,889853;0,109764;0,0932357;0,656379
24-apr-07;0,541295;0,00124194;0,454660714;0,891135;0,109976;0,0928684;0,656115
25-apr-07;;0,00123708;0,455805612;0,893379;0,109429;0,093239;0,654538
26-apr-07;;0,00124305;0,454889796;0,891584;0,109822;0,0938153;0,655769
27-apr-07;0,540723;0,00124253;0,456220408;0,894192;0,109878;;0,655422
30-apr-07;0,542454;0,00124476;0,455412755;0,892609;0,109839;0,0928647;0,656089
1-May-2007;0,543305;;0;;;;0,655216
2-May-2007;0,542268;0,00125016;0,455845408;0,893457;0,109944;0,0933334;0,657534
3-May-2007;0,541365;0,00125028;0,456034184;0,893827;0,110049;0,0942034;0,656598
4-May-2007;0,538669;0,00125628;0,455064796;0,891927;0,109734;0,0942961;0,657715
7-May-2007;0,541241;0,00126035;0,455885714;0,893536;0,110014;0,0949766;0,656288
8-May-2007;0,546094;0,00126951;0,454739286;0,891289;0,109549;0,095136;0,65739
9-May-2007;0,545616;0,00126687;0,454336735;0,8905;0,109479;0,0950071;0,657924
10-May-2007;0,547767;0,00126777;0,454215306;0,890262;0,109115;0,094696;0,658137
11-May-2007;0,547129;0,00127129;0,453509184;0,888878;0,108705;0,0938238;0,659112
14-May-2007;0,548465;0,00126966;0,454931633;0,891666;0,10876;;0,658105
15-May-2007;0,548547;0,00127019;0,455012755;0,891825;0,108846;0,0949218;0,658757
16-May-2007;0,547307;0,00126842;0,455191837;0,892176;0,109168;0,0951873;0,657268
17-May-2007;0,544452;0,00127367;0,45464949;0,891113;;0,0947954;0,659302
18-May-2007;0,541946;0,00126615;0,453944388;0,889731;0,108835;0,0935106;0,660185
21-May-2007;0,544069;0,00126658;0,453446939;0,888756;0,108823;0,09444;0,66108
22-May-2007;0,543149;0,00126644;0,453733163;0,889317;0,109353;0,0941604;0,661006
23-May-2007;0,542902;0,00126554;0,454685714;0,891184;0,109739;0,0938389;0,660626
24-May-2007;0,543487;0,00125782;0,453207143;0,888286;0,10959;;0,660534
25-May-2007;0,541822;0,00125728;0,453180612;0,888234;0,109734;0,0928145;0,660839
28-May-2007;;;0,453409184;0,888682;;;0,660583
29-May-2007;0,539227;0,00125342;0,454678571;0,89117;0,110034;0,0928481;0,659686
30-May-2007;0,541536;0,00125689;0,452841327;0,887569;0,10934;0,0920498;0,661378
31-May-2007;0,544929;0,00125303;0,453696429;0,889245;0,109519;;0,661001
1-jun-07;0,54849;0,00125925;0,453280102;0,888429;0,109533;0,093;0,66123
4-jun-07;0,550266;0,00125948;0,454223469;0,890278;;0,0926151;0,660346
5-jun-07;0,550611;0,00125375;0,455047449;0,891893;0,110328;0,0922462;0,659099
6-jun-07;0,555701;0,00125527;0,45415102;0,890136;0,110166;0,0914897;0,658726
7-jun-07;0,558596;0,00125308;0,453451531;0,888765;0,109969;0,0917041;0,659811
8-jun-07;0,558677;0,00125694;0,451684694;0,885302;0,109291;0,091036;0,663197
11-jun-07;;0,0012533;0,451904082;0,885732;0,109088;0,0914788;0,663221
12-jun-07;0,559168;0,00125588;0,451356633;0,884659;0,109062;0,0923279;0,662914
13-jun-07;0,559242;0,00125819;0,450682653;0,883338;0,109041;0,0915722;0,664814
14-jun-07;0,557178;0,00125522;0,450987755;0,883936;0,109028;0,0921517;0,664414
15-jun-07;0,5561;0,00125625;0,451423469;0,88479;0,109322;0,0929449;0,664556
18-jun-07;0,558329;0,00125842;0,453047449;0,887973;0,109966;0,0931743;0,662469
19-jun-07;0,558891;0,00126276;0,452986735;0,887854;0,109896;0,0934315;0,662429
20-jun-07;0,560141;0,00126213;0,453147449;0,888169;0,110298;0,0933634;0,66148
21-jun-07;0,560434;0,00126416;0,452906122;0,887696;0,110486;0,0924139;0,662608
22-jun-07;0,560657;0,00125954;0,453822959;0,889493;0,111367;0,0928157;0,661776
25-jun-07;0,560851;0,00125607;0,45379898;0,889446;0,111125;0,0923491;0,660758
26-jun-07;0,559655;0,0012523;0,453545918;0,88895;0,110979;0,0921113;0,660438
27-jun-07;0,55578;0,00125142;0,452983163;0,887847;0,111364;0,0917001;0,660699
28-jun-07;0,555952;0,00124647;0,45372398;0,889299;0,111833;0,0928768;0,660354
29-jun-07;;0,00125093;0,454634694;0,891084;0,111769;;0,659818
2-jul-07;0,561152;;0,455962755;0,893687;0,112146;0,0936899;0,657703
3-jul-07;0,563083;0,00124752;0,456098469;0,893953;;0,0943676;0,65727
4-jul-07;0,563457;0,00124983;0,456385714;0,894516;0,11271;0,0942415;0,656863
5-jul-07;0,563287;0,00125307;0,456825;0,895377;0,112995;0,0939106;0,656435
6-jul-07;0,563196;0,00125539;0,456287755;0,894324;0,113027;0,0936349;0,657785
9-jul-07;0,564551;0,00125851;0,456680102;0,895093;0,113117;0,0942815;0,657142
10-jul-07;0,563195;0,001264;0,457888265;0,897461;0,112661;0,0938159;0,656711
11-jul-07;0,562387;0,00125653;0,458485204;0,898631;0,112816;0,0928795;0,653407
12-jul-07;0,561796;0,00125818;0,459221939;0,900075;0,113467;0,0932566;0,652796
13-jul-07;0,566553;0,00126427;0,459438265;0,900499;0,113801;0,0939451;0,653388
16-jul-07;0,569481;0,00126749;0,458659184;0,898972;0,113759;0,0936579;0,652327
17-jul-07;0,570272;0,00126809;0,458542857;0,898744;0,113989;0,0936349;0,652635
18-jul-07;0,572506;0,00126575;0,458559694;0,898777;0,113446;0,0935839;0,65228
19-jul-07;0,57198;0,00126307;0,459553571;0,900725;0,113965;0,0948697;0,651755
20-jul-07;0,574361;0,00127156;0,459380612;0,900386;0,113945;0,0948128;0,652312
23-jul-07;0,574754;0,00126257;0,459147959;0,89993;0,113743;0,0953341;0,651132
24-jul-07;0,575565;0,00126398;0,459258673;0,900147;0,113749;;0,650724
25-jul-07;0,578408;0,00126083;0,457386224;0,896477;0,11275;0,0956474;0,652315
26-jul-07;0,577327;0,00125361;0,456864286;0,895454;0,112268;0,0936253;0,652568
27-jul-07;0,569113;0,00124824;0,455237755;0,892266;0,110978;;0,653627
30-jul-07;0,554815;0,00124599;0,45524949;0,892289;0,111537;0,0913013;0,653261
31-jul-07;0,559813;0,00124851;0,456717347;0,895166;0,112465;0,0921117;0,653072
1-aug-07;0,552449;0,00125387;0,455533673;0,892846;0,111704;0,0914593;0,653477
2-aug-07;0,558265;0,00124652;0,455460204;0,892702;0,112099;0,0922774;0,653324
3-aug-07;0,560048;0,00125291;0,456156122;0,894066;0,112738;;0,652889
6-aug-07;;0,00124821;0,458739286;0,899129;0,113206;0,0915181;0,650694
7-aug-07;0,559198;0,00124482;0,458362755;0,898391;0,112629;0,0923817;0,651291
8-aug-07;0,558299;0,00124964;0,458747449;0,899145;0,112923;0,0927883;0,651838
9-aug-07;0,564765;0,00125852;0,456807143;0,895342;0,112736;;0,652154
10-aug-07;0,549504;0,00125568;0,455042347;0,891883;0,111506;0,0906233;0,653394
13-aug-07;0,554769;0,00125067;0,45537449;0,892534;0,111784;0,0912523;0,653823
14-aug-07;0,550045;0,00126289;0,454764796;0,891339;0,111766;0,0905843;0,65583
15-aug-07;0,544515;;0,451769898;0,885469;0,110808;0,0886735;0,657071
16-aug-07;0,529687;0,00126132;0,449631122;0,881277;0,10968;0,0880086;0,657424
17-aug-07;0,512383;0,00124167;0,450338265;0,882663;0,109817;0,0893815;0,65606
20-aug-07;0,522133;0,00125072;0,451053571;0,884065;0,110633;0,089195;0,656029
21-aug-07;0,527173;0,00125403;0,451720408;0,885372;0,110692;0,0886333;0,655443
22-aug-07;0,525446;0,00125367;0,451537755;0,885014;0,110737;0,0897886;0,655906
23-aug-07;0,533571;0,00125381;0,453404592;0,888673;0,111579;0,090489;0,654688
24-aug-07;0,536875;0,00124757;0,454191327;0,890215;0,11192;0,0901861;0,653849
27-aug-07;0,543498;0,00124464;0,454930612;0,891664;0,112137;0,090863;0,652851
28-aug-07;0,536892;0,00124397;0,454677041;0,891167;0,112131;0,090083;0,652201
29-aug-07;0,527011;0,00124058;0,45377551;0,8894;0,111782;0,0899356;0,652483
30-aug-07;0,532569;0,00124312;0,453642857;0,88914;0,111715;;0,653299
31-aug-07;0,535942;0,00124368;0,456232653;0,894216;0,112565;0,091447;0,652474
3-sep-07;0,536874;0,00124746;0,453983163;0,889807;0,112186;;0,652734
4-sep-07;0,540378;0,00124717;0,452836224;0,887559;0,111939;0,0899626;0,653578
5-sep-07;0,538421;0,00124897;0,453161224;0,888196;0,11228;0,0900981;0,653662
6-sep-07;0,536519;0,001244;0,454472449;0,890766;0,112648;0,090134;0,651669
7-sep-07;;0,00124915;0,455126531;0,892048;0,112796;0,0903983;0,65132
10-sep-07;0,531652;0,00124487;0,45627449;0,894298;0,11326;0,0896649;0,648277
11-sep-07;0,53554;0,00125091;0,456734184;0,895199;0,114017;0,0903165;0,647569
12-sep-07;0,540561;0,00125312;0,45817602;0,898025;0,114653;0,0901406;0,646759
13-sep-07;0,543364;0,00125661;0,459082653;0,899802;0,114852;;0,647479
14-sep-07;0,544307;0,00126158;0,458327041;0,898321;0,114766;0,0901445;0,648139
17-sep-07;0,547462;0,00126141;0,459306122;0,90024;0,115385;0,0902892;0,648728
18-sep-07;0,539196;0,00126256;0,459394388;0,900413;0,115334;0,0903089;0,649321
19-sep-07;0,552232;0,00125971;0,461927041;0,905377;0,11641;;0,647855
20-sep-07;0,555347;0,0012562;0,462455102;0,906412;0,116484;0,0912504;0,646053
21-sep-07;0,56099;0,00126415;0,462620918;0,906737;0,11645;0,091808;0,64541
24-sep-07;0,558073;0,00125673;0,463377551;0,90822;0,116692;;0,643534
25-sep-07;0,557715;0,0012557;0,463652551;0,908759;0,116418;0,091968;0,644236
26-sep-07;0,562335;0,00125308;0,464167857;0,909769;0,117073;0,0927944;0,643993
27-sep-07;0,565072;0,00125563;0,465458673;0,912299;0,117717;0,0937857;0,64337
28-sep-07;0,567051;0,00125538;0,464727551;0,910866;0,118011;0,0935087;0,642405
1-Oct-2007;;0,00125491;0,465843367;0,913053;0,11877;0,0933162;0,641549
2-Oct-2007;0,56972;0,00126274;0,464716837;0,910845;0,118345;0,0932596;0,643025
3-Oct-2007;0,570671;0,00126598;0,465428061;0,912239;0,118489;0,0932049;0,642648
4-Oct-2007;;0,00127475;0,463958673;0,909359;0,118207;0,0932067;0,644524
5-Oct-2007;0,571156;0,00126992;0,464305612;0,910039;0,118914;0,093708;0,643774
8-Oct-2007;0,582506;0,0012802;0,4637;0,908852;0,118494;0,0943788;0,645079
9-Oct-2007;0,576887;0,00129029;0,462810714;0,907109;0,117723;0,0942022;0,646227
10-Oct-2007;0,57856;0,00129153;0,464634184;0,910683;0,118317;0,094119;0,643774
11-Oct-2007;0,57848;0,00129465;0,465843878;0,913054;0,118864;;0,643041
12-Oct-2007;0,578385;0,00130391;0,465535204;0,912449;0,11929;0,0953063;0,643794
15-Oct-2007;0,581863;;0,466297959;0,913944;0,119298;0,095531;0,642446
16-Oct-2007;0,579306;0,00129747;0,464795918;0,911;0,118836;0,093646;0,643816
17-Oct-2007;0,568826;0,00128807;0,466186224;0,913725;0,119099;0,0946276;0,643468
18-Oct-2007;0,572686;0,0012806;0,46764949;0,916593;0,119495;0,0939222;0,641019
19-Oct-2007;0,572113;0,00127233;0,466717347;0,914766;0,119242;0,0944298;0,640234
22-Oct-2007;0,56919;0,00127965;0,463166837;0,907807;0,117386;0,0933481;0,640835
23-Oct-2007;0,571633;0,0012716;0,466312245;0,913972;0,118852;0,0951341;0,641204
24-Oct-2007;0,574852;0,0012725;0,465070408;0,911538;0,117686;0,0964721;0,640575
25-Oct-2007;0,576507;0,00126637;0,466555102;0,914448;0,118298;0,0968291;0,639072
26-Oct-2007;0,581861;0,00127462;0,468268878;0,917807;0,119048;0,0981654;0,638075
29-Oct-2007;0,588901;0,00128787;0,467855102;0,916996;0,11875;0,0976553;0,637201
30-Oct-2007;0,584186;0,00128809;0,468529082;0,918317;0,118938;0,0967973;0,63741
31-Oct-2007;0,586303;0,00128615;0,468922449;0,919088;0,117968;0,0972751;0,636179
1-nov-07;0,592603;;0,468647959;0,91855;0,117319;0,0969353;0,636865
2-nov-07;0,582153;0,00128763;0,469078061;0,919393;0,117225;0,0965021;0,634984
5-nov-07;0,584613;0,00127989;0,469509694;0,920239;0,117745;;0,635173
6-nov-07;0,58483;0,00126495;0,47057398;0,922325;0,11855;0,0973934;0,634031
7-nov-07;0,591115;0,00125864;0,47354898;0,928156;0,119515;0,0969931;0,630455
8-nov-07;0,582897;;0,471832143;0,924791;0,119466;0,0974603;0,630568
9-nov-07;0,584278;0,00124813;0,471407653;0,923959;0,118282;0,0958524;0,629271
12-nov-07;0,563361;0,0012481;0,469568878;0,920355;0,116886;0,0933168;0,631288
13-nov-07;0,561203;0,00124402;0,470407143;0,921998;0,116576;0,0933732;0,631203
14-nov-07;0,568931;0,00124374;0,472743878;0,926578;0,116881;0,0942895;0,630325
15-nov-07;0,568793;0,00125143;0,471975;0,925071;0,115728;0,0947409;0,631922
16-nov-07;0,560115;0,00124809;0,472770408;0,92663;0,115374;0,0943984;0,632469
19-nov-07;0,563665;0,00124323;0,471815306;0,924758;0,114478;0,0941884;0,631062
20-nov-07;0,555445;0,0012377;0,474188265;0,929409;0,116249;0,0936137;0,628616
21-nov-07;0,556412;0,0012328;0,474281633;0,929592;0,1156;0,0921452;0,627509
22-nov-07;0,548595;0,00122374;0,474188265;0,929409;0,115808;;0,626751
23-nov-07;0,547364;0,0012211;0,473405102;0,927874;0,115285;;0,626561
26-nov-07;0,553491;0,00121856;0,474276531;0,929582;0,115655;0,0920194;0,626192
27-nov-07;0,549766;0,00121676;0,474852551;0,930711;0,115187;0,08939;0,62573
28-nov-07;0,550794;0,00121822;0,473186224;0,927445;0,114394;0,0904247;0,628904
29-nov-07;0,555434;0,001228;0,472992857;0,927066;0,114559;;0,629031
30-nov-07;0,557484;0,00123677;0,473602041;0,92826;0,114403;0,0932335;0,62886
3-dec-07;0,554807;0,00124793;0,471914286;0,924952;0,114164;0,092407;0,630678
4-dec-07;0,549728;0,00124082;0,472941837;0,926966;0,114313;0,0923399;0,628835
5-dec-07;0,548742;0,00124509;0,473370408;0,927806;0,114971;;0,630303
6-dec-07;0,553798;0,00126156;0,470776531;0,922722;0,11468;0,0937175;0,633999
7-dec-07;0,554951;0,00127265;0,47272551;0,926542;0,115573;0,0941213;0,632495
10-dec-07;0,553615;0,00127206;0,47434898;0,929724;0,116332;0,0945647;0,631692
11-dec-07;0,561343;0,00126945;0,472884694;0,926854;0,115892;0,0940754;0,631716
12-dec-07;0,55296;0,00126881;0,472619388;0,926334;0,116425;0,0936547;0,631233
13-dec-07;0,557444;0,00126763;0,473093878;0,927264;0,116901;;0,631522
14-dec-07;0,55756;0,00127282;0,470784694;0,922738;0,115704;0,09332;0,635976
17-dec-07;0,550367;0,0012823;0,468965816;0,919173;0,115213;;0,638625
18-dec-07;0,54866;0,00127455;0,469565816;0,920349;0,114671;0,092391;0,638422
19-dec-07;0,55108;0,00127993;0,468768367;0,918786;0,114298;;0,638711
20-dec-07;0,549524;0,00128178;0,468992857;0,919226;0,114474;;0,64062
21-dec-07;0,551633;0,00128527;0,469456122;0,920134;0,114531;0,0914101;0,639871
24-dec-07;;;0,470216327;0,921624;;;0,640061
26-dec-07;;0,00128777;0;;;;0,63822
27-dec-07;0,558677;0,00128772;0,472548469;0,926195;0,115839;0,0926054;0,638051
28-dec-07;0,553317;0,00127772;0,474882143;0,930769;0,116726;0,0931649;0,633521
31-dec-07;0,557887;;0,475287245;0,931563;0,116949;0,0929239;0,632812
2-jan-08;0,557312;0,00127498;0,474756122;0,930522;0,116525;0,0929604;0,633525
3-jan-08;0,556989;0,00126624;0,474691837;0,930396;0,1174;0,0922676;0,630649
4-jan-08;0,556613;0,00127223;0,474933673;0,93087;0,118357;0,0925452;0,632084
7-jan-08;0,552156;0,00127601;0,475157653;0,931309;0,118358;0,0916745;0,632554
8-jan-08;0,554545;0,00127562;0,474347449;0,929721;0,117842;0,0918298;0,632248
9-jan-08;0,558121;0,00129071;0,473892857;0,92883;0,117708;0,0926381;0,632718
10-jan-08;0,55998;0,00130008;0,473868367;0,928782;0,118482;0,0922741;0,633462
11-jan-08;0,565361;0,00130247;0,476571939;0,934081;0,119471;0,0923887;0,631477
14-jan-08;0,562557;0,00130879;0,477563265;0,936024;0,119582;;0,628415
15-jan-08;0,566328;0,0013338;0,477805102;0,936498;0,119558;0,0933402;0,629113
16-jan-08;0,55707;0,00133523;0,475316837;0,931621;0,117303;0,0906207;0,629814
17-jan-08;0,556381;0,00132193;0,473897959;0,92884;0,116776;0,0901284;0,632251
18-jan-08;0,554443;0,00132875;0,473584694;0,928226;0,116152;0,0902375;0,632565
21-jan-08;0,556075;;0,46892398;0,919091;0,114507;0,0880838;0,634644
22-jan-08;0,544175;0,00131483;0,469175;0,919583;0,114319;0,0875114;0,634458
23-jan-08;0,546756;0,00131632;0,470655612;0,922485;0,114409;0,0888997;0,632966
24-jan-08;0,552399;0,00131853;0,472509184;0,926118;0,115245;0,0898438;0,631602
25-jan-08;0,558335;0,00133875;0,473486735;0,928034;;0,0885135;0,631101
28-jan-08;;0,00134604;0,474177551;0,929388;0,11523;0,0875441;0,62988
29-jan-08;0,557688;0,00133927;0,473892857;0,92883;0,115598;0,0878122;0,628735
30-jan-08;0,557976;0,00135528;0,474736735;0,930484;0,115661;0,0867193;0,628281
31-jan-08;0,556898;0,00134721;0,475578061;0,932133;0,11542;0,0843681;0,626855
1-feb-08;0,560997;0,00134685;0,4761;0,933156;0,116259;;0,626742
4-feb-08;0,568909;0,00135351;0,475819388;0,932606;0,116155;0,0852178;0,628907
5-feb-08;0,573065;0,00135393;0,473533673;0,928126;0,115878;0,0847043;0,631894
6-feb-08;0,566419;0,00133879;0,471733163;0,924597;0,114779;0,0826635;0,632376
7-feb-08;0,564622;0,00133334;0,470244388;0,921679;0,11421;0,0813672;0,63263
8-feb-08;0,569115;0,00133451;0,470792857;0,922754;0,114992;0,0812539;0,635812
11-feb-08;0,57172;0,00133788;0,47047602;0,922133;0,114887;0,0815585;0,634117
12-feb-08;0,573828;0,0013535;0,47077551;0,92272;0,115296;0,0816328;0,634695
13-feb-08;0,572567;0,00136043;0,47150051;0,924141;0,115763;0,0827129;0,633581
14-feb-08;;0,00135808;0,47267551;0,926444;0,116519;0,0826384;0,633423
15-feb-08;0,571791;0,00136149;0,473440306;0,927943;0,117084;0,082609;0,632372
18-feb-08;0,578815;0,00136258;0,473304592;0,927677;0,117205;0,0829623;0,633832
19-feb-08;0,580508;0,00136303;0,47485051;0,930707;0,118404;0,0827974;0,63133
20-feb-08;0,579652;0,00136365;0,473495918;0,928052;0,117818;0,0802056;0,633223
21-feb-08;0,580607;0,00134742;0,475358673;0,931703;0,118514;0,0814772;0,632263
22-feb-08;0,578876;0,0013432;0,476505612;0,933951;0,118379;0,0813723;0,629008
25-feb-08;0,582161;0,00135032;0,47644898;0,93384;0,118492;0,0820103;0,630249
26-feb-08;0,583802;0,00134595;0,477202041;0,935316;0,118626;0,0827947;0,628826
27-feb-08;0,584086;0,0013387;0,479482143;0,939785;0,119657;0,0836266;0,624691
28-feb-08;0,588179;0,00134697;0,4814;0,943544;0,119944;0,0829782;0,623996
29-feb-08;0,587748;0,00135563;0,480471939;0,941725;0,11935;0,0803759;0,620904
3-Mar-2008;0,578846;0,00136582;0,480922959;0,942609;0,118941;0,0786821;0,620015
4-Mar-2008;0,574414;0,0013619;0,480681633;0,942136;0,119965;0,0789779;0,619582
5-Mar-2008;0,574532;0,00137019;0,481346429;0,943439;0,120084;0,0796979;0,620847
6-Mar-2008;0,577931;0,00137484;0,482998469;0,946677;0,120842;0,0794824;0,617976
7-Mar-2008;0,571114;0,00138204;0,483612245;0,94788;0,119765;0,0766618;0,614828
10-Mar-2008;0,571406;0,00138667;0,481910204;0,944544;0,119782;0,0774514;0,615739
11-Mar-2008;0,564607;0,00139425;0,481694388;0,944121;0,119842;0,077513;0,613903
12-Mar-2008;0,572422;0,00141236;0,485247959;0,951086;0,120536;0,0783821;0,614516
13-Mar-2008;0,571106;0,00141161;0,48507398;0,950745;0,12034;0,0768705;0,610352
14-Mar-2008;0,576791;0,00141066;0,485404592;0,951393;0,119095;0,0771965;0,611396
17-Mar-2008;0,561497;0,00139437;0,487510204;0,95552;0,118594;0,0745277;0,60591
18-Mar-2008;0,558237;0,00138111;0,487339796;0,955186;0,118379;0,0754247;0,60566
19-Mar-2008;0,567996;0,00141253;0,487661735;0,955817;0,119251;;0,609111
20-Mar-2008;0,56193;0,00140924;0,483041327;0,946761;;0,0750903;0,613863
21-Mar-2008;;;0;;;;0,613698
24-Mar-2008;;0,00137558;0;;;;0,61538
25-Mar-2008;0,557859;0,00135329;0,48609898;0,952754;0,11782;0,0760194;0,611956
26-Mar-2008;0,557842;0,00135016;0,487917347;0,956318;0,118835;0,0755251;0,608732
27-Mar-2008;0,559017;0,00136055;0,489121939;0,958679;0,11958;0,0758647;0,607297
28-Mar-2008;0,560454;0,00137614;0,48962602;0,959667;0,119251;0,0755644;0,607538
31-Mar-2008;0,558225;0,00138488;0,490565816;0,961509;0,119427;0,0750726;0,608088
1-apr-08;;0,00139713;0,488607143;0,95767;0,118642;0,0757324;0,611539
2-apr-08;0,556119;0,00139723;0,488526531;0,957512;0,118724;0,0780297;0,612533
3-apr-08;0,561489;0,00140523;0,48657602;0,953689;0,119166;0,0789528;0,614253
4-apr-08;0,556648;0,00138758;0,489757143;0,959924;0,120021;0,0783775;0,610561
7-apr-08;0,563323;0,00140169;0,489719898;0,959851;0,120457;0,0783655;0,611643
8-apr-08;0,567127;0,00140941;0,489761735;0,959933;0,120647;0,0786696;0,611656
9-apr-08;0,569426;0,00140033;0,491159694;0,962673;0,121228;0,0782806;0,612154
10-apr-08;0,566097;0,00139613;0,492438265;0,965179;0,121758;0,0768631;0,607987
11-apr-08;0,568023;0,00140405;0,492437245;0,965177;0,121536;0,0777548;0,609598
14-apr-08;0,561925;0,0013572;0,493019898;0,966319;0,121634;0,0775713;0,608935
15-apr-08;0,566244;0,00135547;0,492007143;0,964334;0,121905;0,0769751;0,609258
16-apr-08;0,563264;0,00133926;0,493677551;0,967608;0,122505;0,0764137;0,607489
17-apr-08;0,570649;0,00133373;0,492706633;0,965705;0,12208;0,0773104;0,608433
