"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2010_100","2010=100",107.185411507143,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2010_100","2010=100",108.533230999149,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2010_100","2010=100",108.239649323679,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2010_100","2010=100",108.789485861596,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2010_100","2010=100",110.058038301225,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2010_100","2010=100",109.189875346619,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2010_100","2010=100",110.229993282572,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2010_100","2010=100",110.003795591661,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2010_100","2010=100",109.162194788646,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2010_100","2010=100",111.215728708164,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2010_100","2010=100",110.993585240391,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2010_100","2010=100",112.18175222126,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2010_100","2010=100",113.078853941019,,
"NOR","Norway","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2010_100","2010=100",112.763043938692,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1955-Q1","Q1-1955","IDX","Index","0","Units","2010_100","2010=100",18.1534133362821,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1955-Q2","Q2-1955","IDX","Index","0","Units","2010_100","2010=100",18.4489122788161,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1955-Q3","Q3-1955","IDX","Index","0","Units","2010_100","2010=100",18.6969944840164,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1955-Q4","Q4-1955","IDX","Index","0","Units","2010_100","2010=100",18.8095094638752,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1956-Q1","Q1-1956","IDX","Index","0","Units","2010_100","2010=100",18.7369300642187,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1956-Q2","Q2-1956","IDX","Index","0","Units","2010_100","2010=100",18.8914233995545,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1956-Q3","Q3-1956","IDX","Index","0","Units","2010_100","2010=100",18.8759740660209,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1956-Q4","Q4-1956","IDX","Index","0","Units","2010_100","2010=100",19.1847578119963,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1957-Q1","Q1-1957","IDX","Index","0","Units","2010_100","2010=100",19.3083998293606,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1957-Q2","Q2-1957","IDX","Index","0","Units","2010_100","2010=100",19.2655759543164,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1957-Q3","Q3-1957","IDX","Index","0","Units","2010_100","2010=100",19.4532204208465,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1957-Q4","Q4-1957","IDX","Index","0","Units","2010_100","2010=100",19.2538063219397,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1958-Q1","Q1-1958","IDX","Index","0","Units","2010_100","2010=100",18.7546656826623,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1958-Q2","Q2-1958","IDX","Index","0","Units","2010_100","2010=100",18.8784091623747,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1958-Q3","Q3-1958","IDX","Index","0","Units","2010_100","2010=100",19.3148595988547,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1958-Q4","Q4-1958","IDX","Index","0","Units","2010_100","2010=100",19.7666511423637,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1959-Q1","Q1-1959","IDX","Index","0","Units","2010_100","2010=100",20.1343845125707,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1959-Q2","Q2-1959","IDX","Index","0","Units","2010_100","2010=100",20.6239876911291,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1959-Q3","Q3-1959","IDX","Index","0","Units","2010_100","2010=100",20.5842685639359,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1959-Q4","Q4-1959","IDX","Index","0","Units","2010_100","2010=100",20.6652016969172,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1960-Q1","Q1-1960","IDX","Index","0","Units","2010_100","2010=100",21.1255566626037,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1960-Q2","Q2-1960","IDX","Index","0","Units","2010_100","2010=100",21.0453878793113,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1960-Q3","Q3-1960","IDX","Index","0","Units","2010_100","2010=100",21.0977898000138,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1960-Q4","Q4-1960","IDX","Index","0","Units","2010_100","2010=100",20.8424085823672,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1961-Q1","Q1-1961","IDX","Index","0","Units","2010_100","2010=100",20.9841113852304,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1961-Q2","Q2-1961","IDX","Index","0","Units","2010_100","2010=100",21.374180000327,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1961-Q3","Q3-1961","IDX","Index","0","Units","2010_100","2010=100",21.7305698800193,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1961-Q4","Q4-1961","IDX","Index","0","Units","2010_100","2010=100",22.1709908763873,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1962-Q1","Q1-1962","IDX","Index","0","Units","2010_100","2010=100",22.5703196217849,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1962-Q2","Q2-1962","IDX","Index","0","Units","2010_100","2010=100",22.8135113418079,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1962-Q3","Q3-1962","IDX","Index","0","Units","2010_100","2010=100",23.0308233989153,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1962-Q4","Q4-1962","IDX","Index","0","Units","2010_100","2010=100",23.1201981992564,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1963-Q1","Q1-1963","IDX","Index","0","Units","2010_100","2010=100",23.3774661290357,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1963-Q2","Q2-1963","IDX","Index","0","Units","2010_100","2010=100",23.6822184377142,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1963-Q3","Q3-1963","IDX","Index","0","Units","2010_100","2010=100",24.1445147163273,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1963-Q4","Q4-1963","IDX","Index","0","Units","2010_100","2010=100",24.3168316041415,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1964-Q1","Q1-1964","IDX","Index","0","Units","2010_100","2010=100",24.8427718316238,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1964-Q2","Q2-1964","IDX","Index","0","Units","2010_100","2010=100",25.1381896042794,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1964-Q3","Q3-1964","IDX","Index","0","Units","2010_100","2010=100",25.479644226335,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1964-Q4","Q4-1964","IDX","Index","0","Units","2010_100","2010=100",25.5699930652176,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1965-Q1","Q1-1965","IDX","Index","0","Units","2010_100","2010=100",26.2006356717569,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1965-Q2","Q2-1965","IDX","Index","0","Units","2010_100","2010=100",26.5588248170883,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1965-Q3","Q3-1965","IDX","Index","0","Units","2010_100","2010=100",27.098239244395,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1965-Q4","Q4-1965","IDX","Index","0","Units","2010_100","2010=100",27.7373099899811,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1966-Q1","Q1-1966","IDX","Index","0","Units","2010_100","2010=100",28.4222484810537,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1966-Q2","Q2-1966","IDX","Index","0","Units","2010_100","2010=100",28.5386325584524,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1966-Q3","Q3-1966","IDX","Index","0","Units","2010_100","2010=100",28.7419292832123,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1966-Q4","Q4-1966","IDX","Index","0","Units","2010_100","2010=100",28.9883475059041,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1967-Q1","Q1-1967","IDX","Index","0","Units","2010_100","2010=100",29.2544764807487,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1967-Q2","Q2-1967","IDX","Index","0","Units","2010_100","2010=100",29.2801396906552,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1967-Q3","Q3-1967","IDX","Index","0","Units","2010_100","2010=100",29.53290269218,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1967-Q4","Q4-1967","IDX","Index","0","Units","2010_100","2010=100",29.77062897372,,
"USA","United States","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1968-Q1","Q1-1968","IDX","Index","0","Units","2010_100","2010=100",30.3751822284909,,
